"track_id","track_name","duration","explicit"
"0vbp3qthXlRVsLXTbPrkX1","Gladiator","211643","0"
"41w6ltCbsfGBfvtPjnoClr","Tak naprawdę","251818","1"
"3nn1Mv6qPxnWYGYgwM0QW0","Patocelebryta","194430","1"
"7jfzIhYB7SedhNUtdsaXhl","Więcej Życia","187769","1"
"1zwN0wYkc1uGVJHmcNqvBF","Wielka szkoda","154285","1"
"2ul6VavZhoe1JGQ3wR9s5c","Wilk","195466","1"
"7kRPLzKZJQVM9gFbGcYwDX","Bogowie nie krwawią","154453","1"
"5WejXxDkYAb86sLa5QOg8m","Felga","206693","1"
"7FZlQDuOIeYfaqDZ4wPUNO","Pumba","224773","1"
"3UCqd9sT0C9qDayjFHBQjd","Visão Noturna","281767","1"
"3OTIaDdgAYU3jBJ0M4uA5u","Gyal down","263881","1"
"5ZYkAKYB8rln7OMHHhEcPu","Sotaques","255019","1"
"5HqVJa60eqDUqHKCo0Yk6X","Opțiuni","174000","0"
"32BoHTOcY0GtTatEzp8lqx","Haita - From “Haita De Acțiune” The Movie","161344","1"
"44CNSFMVOULYAuhNBJYlKX","Spune-Mi","181852","1"
"5Vsolt6OourbctzgPte7Ie","حرام عليك - مسرع","260088","1"
"7N0a0QhkOE5g4zbpJeHWpp","Gata","155825","1"
"7yfMu3Ez41fQXuD9gUbFjQ","KOMMER DU IHÅG?","158000","0"
"5DYCuzBPf13q0QZwQvjYzi","Six Feet Under","178154","0"
"7DBQIEXuFIXMWNAWyGsTTm","Air","172000","0"
"7dLIb2FTMx0EKSAipHov7P","KURIRER","122448","1"
"4zPqv04ddAFwk2Pgz3jC9U","Where You Are (Sávežan)","176960","0"
"1JKQN9pttrg4jyavKaW95W","Den här gången är det på riktigt","256449","0"
"3wx0fGGBY8Csos0ZDsKXFE","PICK ME UP","147692","1"
"710xi8haZ3Os0wip67GcmY","On My Way","185688","0"
"0dLe7y9Pil9ETtYuDWyrpP","Mera mera mera","178168","0"
"48NRejAH4xS4PNTl3465O5","Rhythm Of My Show","165981","0"
"3Xov23KN1ztHZrLBnhFSc4","Never Give Up","179893","0"
"3lnm0gx9usupGiYbwnxH9o","Edelweiss","167826","0"
"1tPzSRXNZbPKQbVh3yv7rs","Where Did You Go","171253","0"
"4FGvRqZ1pPaflN2jjLBMB9","Har Dig","202954","1"
"7Cxq5B4XJt5FrpU4Uu2BxO","Royals","178453","0"
"2IpGbRTC0b58mYvq5O0mmw","Spiderman Del 2","90677","0"
"506EpbgpJcknwVjuDSUekl","Rap Är Ingen Konst","103227","0"
"3wIUf2ssPffFAUoIR4F1Tm","Online","155008","1"
"3RRwRGSCAsokzDr5CL3ISC","BOTTEGA","153074","0"
"2Qxz8zUs7G3awJEnNQT5mi","REAL ONES","108536","1"
"60S5aC7jL01SqODVWDhBWO","FUCKED UP - Hansell Remix","110305","0"
"22F7PGDs5cDvsr11Aouk1o","Fri Från Mig Själv","140077","1"
"0n1JxDmR4Juj9LEZ4deFjW","Free At Last","171250","1"
"0vuyiZejJnlgQpxy6XK7u2","Sober","181106","0"
"3gKetx683y0y23F4zkqqNu","Turbolens","137621","1"
"591qy56kcfBuNgj1kregOM","Now I Know","181633","0"
"5wc1w2XdoMEUz9IxEalzO7","For The Show","170240","0"
"3V6V7spZTOVSNj3DXDU2Gw","Gorgeous","179946","0"
"7HypKDmPRW3M7vEvb1M0tQ","Så kommer känslorna tillbaka","172426","0"
"3v5o91PrUtf0nmO6j8J7dZ","LEFT RIGHT","208065","0"
"0uzg5TTKteL3Id1SDZbLF0","ASI","177777","1"
"2VwEWsVMBWaFPPSEXFK3Qi","10","269111","1"
"0JZbCM7VG31nDqI2Pb7QKo","Gothic Outfit","161333","1"
"0lh2ff6BeCP2L05kDUkEjo","High speed","224062","1"
"0dB8mLoawZ04XoJRewGiqj","เพื่อนดีเด่น (BEST FRIEND 4EVER)","207525","0"
"3IPNXwdcnW8WSMvUPl66hI","เพลงรัก (Hook) - เพลงประกอบซีรีส์ แฟนผมเป็นประธานนักเรียน My School President","255957","0"
"6koztzfSaFalbFxpiaFpjk","เด็กอินเตอร์","207032","1"
"31ojCWkTy18pp7GLEcglZ4","Yaz Gülü","233400","0"
"6OfgOcfxPRXQj6i529ICLH","Yabani","201522","0"
"0SpLI3mIFEvaVyrmPT56s3","NEY LAN","130235","1"
"0uJb1wZRumVrHkwNFjnMUx","Umutsuz Aşk - Sözlü Versiyon","255037","0"
"5stKp2COHUza2lUl17xXRj","情勒 GASLIGHT (feat. ØZI)","226925","1"
"7jO0c4fG0NTFfj8SmPyNBC","你是我的歌 - 《不二兄弟》電影主題曲","217906","0"
"2MK1cGZzVDzNnwbniMmDrJ","春天不如預期","389645","0"
"3mMPorZSb7rycKSyo0lLuB","Люди","169500","0"
"2XynYulas10Wmef4Gqrxw9","Hate.","134769","1"
"3wHRgXJJTTwS2CkusTpn56","Big Shot Cream Soda","195600","1"
"0JmnkIqdlnUzPaf8sqBRs3","Moonlight","187723","0"
"5w7RsSgxxBwdVTSyQDj8Bi","DISCOTEKA (feat. Locura Mix)","204480","0"
"7HpIBZAsjJq5nW9S8ti7Fi","Cheri Cheri Lady","143227","0"
"37kfF2bDr3O2qmOYNTgDMT","11:11","251739","0"
"7xEtzTuTO5gW5fPyMnYp5J","Dangerous","223797","1"
"1YH1ZbHC7qWX3mz9HHmrwj","Mbuzi (Freestyle) (feat. Thato Saul)","313684","1"
"1Pv3Rd1IwwDahPTXYK9QaB","Crown (feat. Manana)","226064","1"
"7BbDqk28PurpEyeaGHOfFh","Last Time","213000","1"
"2zdvRlkcacMBIf78Yf7IvP","Sponono (feat. Baby S.O.N & 031 Choppa)","253380","1"
"3F0GH67MlP0TXfG5G41k8L","Paradise","205000","0"
"1uizkjB99KFZRo8yh1oty6","Diary (Anxiety)","280790","1"
"39qkz1q7TkelO5Eb6YTKOv","Ease","257647","1"
"52cY9gK4FNPCDzeokniu42","Amapiano (feat. Laylizzy & Weathrd)","228666","1"
"3bq5sSnaNbyvLgZp2rardG","Everest","187230","1"
"422Odhypa1WrwJJmaZS6l3","Army (Bonus)","200696","1"
"4k5FlWz3dfhyQzmRpVPZsW","Hamba Juba","480016","0"
"7ypnEfdk97z5hYU0MxvKQd","Amanga","407142","0"
"5wxYxygyHpbgv0EXZuqb9V","on the street (with J. Cole)","214701","1"
"3ZACqxHGSK9WQsuwhBNART","Te Escapas De Mis Brazos - Remix","217826","0"
"1gpayq8BQ8Z1AZSCHUeZOC","Pobre Corazón","198930","0"
"51FvjPEGKq2zByeeEQ43V9","El Merengue","189668","0"
"7IJZyhrttBYZAIwQxmPxuj","Azote","117068","1"
"06lBXefqaA4ZUhJCNKkhIv","LA T Y LA M | DJ TAO Turreo Sessions #16","140109","1"
"4rBQxFVwTnf99p818azSon","DESAFIANDO EL DESTINO","192703","1"
"6sizQj16amSoj5iXMDCx5J","Hallow Kitty","207428","1"
"42MbpTDZWKc8uAJDhHcvQO","Abziehen","150200","1"
"1j6qr4E0seSdc6cq5pL6JD","LOVE MY LIFE","161048","0"
"2vvL12gufp1dCbgv4N9S1J","MOMMA","198294","1"
"28yd3NLXZkDi5p9segSvcf","Vergessen wie","224445","0"
"6Pn5YAIhhT85vxBD3YoIzG","Lass es kreisen","199120","0"
"0IdkFyYIDMhJqz0NL5zCk9","PAINTING PICTURES","121869","0"
"2YVlDlk2zRceefo6XlC6DX","Ain’t That Some","158003","1"
"0LNT7X2PU2gg8vpMZHC37n","Dyscalculie","93509","0"
"6rQCv5zfqq8NLcUJbS5G1u","Plan B","208941","0"
"4ZXqF3KNXMeaeS6VukUKFD","Gucci Forema","220178","1"
"5Awm1t92craHebGMzwY4kl","Sartse ot lego","216338","0"
"6g12ki5xI3oUmz8yznhCxt","FREESTYLE 1","121315","1"
"55ZATsjPlTeSTNJOuW90pW","Shorty Party","265000","1"
"3PH1nUysW7ybo3Yu8sqlPN","Seu Brilho Sumiu - Ao Vivo","168840","0"
"6cZqw8wIrMsFxCNMzLRbNU","Metade De Mim - Ao Vivo","160836","0"
"3O2wrDL7nnSDZOrdZqxyoY","Noite Fria","160975","1"
"4ChIBnH5lO5thSaNeMV0oE","BEBÊ TÁ SOLTA","197104","1"
"1EabI1QbflYnmXuMKtlzbI","Onde Tu Vai Sentar - Ao Vivo","182640","0"
"1yqaea9PLO8rttUlcNTlcB","Komarovo (DVRST Phonk Remix)","146086","0"
"60pX9FvHlTE9PXRHLpmAYc","new era","120000","1"
"3Qiw99xMdwW3IppPctPfJQ","СКВИРТАНА","186197","1"
"5ebatNS0bTCtzO1kG4yd0c","Zvyozdnoe Leto (Geoffrey Day Remix)","279473","0"
"17wyLLtK46mI8H6xz8qtU3","Камнем по голове","157867","0"
"0PAcdVzhPO4gq1Iym9ESnK","Thinkin’ Bout Me","177387","0"
"73zawW1ttszLRgT9By826D","Man Made A Bar (feat. Eric Church)","191231","0"
"3oZ6dlSfCE9gZ55MGPJctc","’98 Braves","178704","0"
"1BAU6v0fuAV914qMUEESR1","Born With A Beer In My Hand","188523","0"
"2PsbT927UanvyH9VprlNOu","Devil Don’t Know","205182","0"
"0JtgoDDf0ggWaoXCGhcOoT","Sunrise","182522","0"
"2ewSCWOL7EAjgmgqfI1UlS","Whiskey Friends","205579","0"
"7fveJ3pk1eSfxBdVkzdXZ0","Cowgirls (feat. ERNEST)","181621","0"
"5NzfnUyVaNrxa2VtoyBWlR","Tennessee Numbers","225127","0"
"2Ej3iV0nulryy9S3UQvjSx","Hope That’s True","186465","1"
"4kvjThnfQIsPOKjxx0aZDu","Dying Man","183466","0"
"1GiwvmI57OTGcKGNigZFJb","Neon Star (Country Boy Lullaby)","171495","0"
"2aw1aEAxMe05MZIS5XiK8U","In The Bible (feat. HARDY)","195326","0"
"1vcJdUJDM2NVXBsGncmLyh","Keith Whitley","187518","0"
"77kye8TttXpEbvgoiVjZdo","F150-50","191634","0"
"4ZYAU4A2YBtlNdqOUtc7T2","Red Ruby Da Sleeze","214445","1"
"7u2iWRkkz8GBYFe4apxVBl","I Deserve A Drink","206137","0"
"12BjylmI6NS7ydikIzbuD0","Single Than She Was","160347","0"
"68eDGmSTQgxJde9JTG7b71","Me + All Your Reasons","174741","0"
"0oPRfdP48RM4bd3xBFyiRo","Wine Into Water","223968","0"
"4Q6LSSmQwn94hioXfvzdbU","180 (Lifestyle)","189157","0"
"3NsqLy0x8l9VyNfOHQTNHs","Last Drive Down Main","193163","0"
"5LisHkYlpdkqNYl1HZ5cKd","Good Girl Gone Missin’","175031","0"
"3CqT9ajcy6pY7TonEPiV4H","Me To Me","138958","0"
"2yXRb9PmwBA76gA4fdAPg9","Adventure","341760","0"
"1cvHX1H4DUZd09pcxkDNRD","Besame","187648","0"
"6nqWNWGnfqrlUzGGfbv9dP","Luj (feat. Elvana Gjata)","193998","0"
"3WsbAGQt6HgTj9kg6f466M","Here We Go Again","164541","0"
"72d8QGh77awoqnxiAOFRMI","TE EXO DE MENOS :(","151117","1"
"24Jam2dilbARAWyR6K1L8v","6.5","143374","0"
"3XjvMZqm2AQ8thMCD6w9w2","Mas Rica Que Ayer","199148","1"
"3th0luN7pe8n10lHJDIDkg","Ram","123434","0"
"5iaGRmDzm4aPhttaOEK8OD","Donde?","162624","0"
"6ECKufSE72CsQUb3PRNYmq","Vengo De La Brea","150613","1"
"2I3I6fwarx9f5KVDK3Zxyh","¿Dónde Están?","201142","1"
"1CtTPDF2C68dorPvn7S8oR","Be Con Be","156000","1"
"7oF41tECrpN5kAoHzJhrhA","Traketo","177984","0"
"3U6VKHRO50KSiDk8DNWbAH","Cupido","212141","0"
"6Q0tOMIEUSMDkwkxiDYdAu","Randuman / Ring Ring Ring","119230","0"
"3MmyJIZfTe5abuArcvoJz8","Novej Svět","201540","1"
"4URDQWhb7ylkhuTY2W6hfG","Sunset","155520","1"
"5uxrX6IKC5cQHeaZnzgm6k","PUR AUF ICE","188950","1"
"0fqC9DQnwRjkcw6PSwgkeR","Für dich da","182099","0"
"5Gl6EtR47yLGkqAHpYARuK","It doesn't matter","160238","1"
"6SYISkUBtn8rUrQuuQezl7","August","168560","0"
"2K6zYefNgbcRYZCxGQmINV","ERKENNST DU MICH NOCH","166686","0"
"3ExwIfEUmxS42y7Md7fb4I","HINTERM BLOCK","168413","1"
"2WQBFD9aMY1HldcU7Ekvp1","Rapunzel - DJ Robin Remix","165045","0"
"4HzI51MtylzWfyHt5M9dAX","Zug","135826","0"
"4atLPkcljMp14JBaigYFKC","We Are The People - southstar Remix","236157","0"
"3neYAjvKDOfvBUpIgReOkC","MOONLIGHT","197043","1"
"7w07uwsutDZbpnfW4mhYW2","Hustle & Kærlighed (feat. KESI & ICEKIID)","170883","1"
"4USLnI3inBG5610CsU3mEz","Ny I Byen","147226","1"
"6OSHB3gKDyYTNNmCiOlpIc","Føles Godt (feat. Mekdes)","170611","0"
"7b5dbwQ8HIX0C7zHWYMbSK","CPH PLATFORM FREESTYLE","205527","1"
"1siZLJn5HPIBncudY1tThU","Cupido","215000","0"
"0janGo5Veg5JjsF3x7h19w","500 Kitipo","136173","0"
"1cdqNRXIRrvT4HnApj6yw6","if looks could kill","194213","1"
"2LXdEuFjon9uNIXbtoic6y","ولعانه","232454","0"
"4eEqANCoWtjcegFNqnV3nq","BAHZ","179136","0"
"5wQbMKn21YLtviGNWFmhpV","OGRA","213158","0"
"6kQSn6wpNfhi6okDREctqv","يلا ندي للي باعنا بوسة","182400","0"
"1fgU43Ln9aByhg4kZpTJnX","BASHA","153802","0"
"0TnD2vJ9M91YXbBQqhK8lU","Zrouf Mandany","245818","0"
"0Md23O27tBkiiuzsCTetpl","Maailman ympäri","150487","0"
"3Zbtj1w567LeuusI8gHzgb","Cancel","153014","0"
"32pFLFCMUdFIxuscAQqyLx","Kultainen keskitie","162539","0"
"6m2nP6Q1vKXDMUyOZQUch2","Ääni kähee ku Tiihosella","151516","0"
"0OBg1TKKrkfDEpp6jeY9jg","MTV3","149180","0"
"59dLug7VWleLt2vqUjqZYW","Basilikanlehtiä","183844","0"
"05lhLcQVkO0oWejgVyrjMQ","JuomaPeli","166295","0"
"1OYox8IAcpj31Esd7YuD0O","Toksist","191012","0"
"2icXD0qBefa7MkRT0BrvBs","Sexmane","213070","0"
"18cAxINmzCj0LDiZxd1Oad","Sido Mut","168073","0"
"4zSyeULYyGjW5MI1l3CQMw","Ei tikitä","167295","0"
"1hPScE4Iv5XTlOlG08jnFV","Naiivi","173593","0"
"6Fc8cBqy8yOhTgUEQVUStU","Laastari","150036","0"
"3LB4pvaSy4SrriTMmnfqEn","Loverboy","169734","0"
"3pb0cncoQAsREGYBN9WCy5","Alpha","175586","1"
"2gH0sY8ATBTt01imXPZJdH","Pas là","147000","1"
"0qXimz42wMirNPwbOuXPuN","J'connais","147986","1"
"2JCHDoITWNBZXeXzDtGiH2","Full Black","168066","1"
"5yzH31eVQS7ctEcvYIwdTk","Décembre","139100","1"
"5EI03MgA4g37vFiqANPnXX","Avenue","197146","1"
"43rWY8RGkEKJx7xsivlBsP","L'escalier","143280","1"
"1yFo7Eryhdnz05dHBeQ8z4","Mayday","176973","1"
"7qx3w7lt835fZHzeUquGj4","Moi aussi","190840","1"
"6fu1FCLI1Rz39PCezBa6Zi","Toujours la même","176200","1"
"0uiPpNWmDrAHmUo2qoZKkr","L'essentiel","158146","1"
"3xQpQX1TkLTiqzlsYG8EnO","J'réfléchis","174320","1"
"0L7UbnUoxbr6JhbcvB0wsU","Envahir","197066","1"
"4QiJK3bjjI3mbzyKDjjGlg","Jolie Go","166654","1"
"0uIw2Q23XzaRWpklQe7k91","Outro","293880","1"
"2d9sh26IEyYOGWGPp3HdXB","Honey Damoiseau","147597","1"
"7vbvKKhQvQBLqmeFNWcDey","Keyser Söze","369893","1"
"1QxTmNDHFmgaxgAolqqgAD","22","142120","1"
"0pGecxPm2EOIQgc241d38t","Us Against the World - Remix","192527","1"
"2YRt7GPwBCA7gYguth7hBL","Ksana","216400","1"
"0wSr8ysRGt83Z58ilyhWdD","MYSTIKA","163030","1"
"64Ejc2rFMxiEagVHHnmue8","Tentacion","174187","1"
"3F59OAhoRkBfOaVuaSmR8P","Solo Ethismos","223200","1"
"44Hm2RgINnzbtq8ZpMvufp","Bucks","168000","1"
"5HiA7W5wYDWi06UZFUluRu","Por las Noches - Remix","222551","0"
"5KpWHEh32vzxkttIK3KHKI","國際孤獨等級","193747","0"
"1yzUdUABrJ6Y2rh7REDc70","從零開始的新世界","285267","0"
"4bHXbXDT0p9exqBsW49fDo","szosziazi","206037","1"
"708JXY4n5r7F5ZNoJ2Sez4","Megáll Az Idő","153456","1"
"2A8YEAlEWt7mOzyEQv2OxE","Pogi Hip-Hop","141177","1"
"0kLmLucTuugT9s12lZ3iWj","Hajnal","152024","1"
"15EhnausqO4RT8OEvTOFS1","Börtön Story","85901","1"
"0rvE94vL7lrFFpsM5UzgYh","Jamaica pt. 1 (Apartman)","166736","1"
"29lBFGkfr7EoJlb3lxi9Ij","Menyesal","203454","0"
"1ado6H8nwj0izGVinobwuP","Jalan Pulang","216835","0"
"6dUregFbvUNqHP5nphqesK","Unicorn","170900","0"
"2IWMF9CGzzfykk7IVHThMU","לא זוכר פנים","245428","0"
"1t39FBb0zsKv5krZaqZKCB","Show Me The Thumka (From ""Tu Jhoothi Main Makkaar"")","236100","0"
"2GXXZFUxYg2LvG8SR0byOE","Jeena Jeena","228969","0"
"0DQMOUDb0DKv13raO9L6Sg","prettyboitjokko","173402","0"
"56CImixrMsrjn7zbEf4wka","Geridda","166363","1"
"5IdpBbnkOdAd0MiMikLqBT","Sometimes The World's Against You","178746","0"
"43Wy3qYbTLUxUqsLZlTAa7","HOE + HARD (feat. Tony Effe)","153300","1"
"3QVmR6UVx3gXtnUm6AWtwr","DIMMI CHE (feat. Bresh & Neima Ezza)","186285","0"
"4j3ZYby4xNDuqfHb3Crm4k","Paradise","207160","0"
"2RUcwyW74Sv4VracHFrKdh","Promise","151011","0"
"1FBdX6uTlbunrv0bu3tFnF","CHRISTIAN","221040","1"
"5oaQsszgxYAdABuXoWEOUe","Christmas Love","197930","0"
"1TCkgf6YdQa9jzhWziWbjf","Elevator","207434","0"
"0LY4jOJChwNOYUp2dTNEss","Hopeless Romantic (Feat. LEE SUHYUN)","235920","0"
"5xuVrsnFsQmPd0cz5r57Bx","Люби меня","318352","1"
"3h4QCgFIKGQsjw6Z8nK5Ga","Nose Bleeds","69874","1"
"2TbuGn4P3Idtg5FzD3oIN3","On My Way","160080","0"
"1viBNZAhqGj6VXG2lSLwAm","Don't Talk To The Police","113423","1"
"47NGsHkkd5yiWXGkW7a5VN","I Cant Lose","239835","1"
"6CGiuASOotpTQvS9765wQ4","Just Apologize","122701","1"
"5PNZdDZE07oJOnTrE53p7x","Jini","122972","0"
"5WoBXa945fS87d083cSkrs","Love Scars","142288","1"
"1TJyY6XPwaprBSFT2owEG6","HINATA","175304","1"
"7dlVtBCBmYt4Hl0fsQd9MP","Ya Salam","231000","1"
"5YwpA9KqbnVq05XcP2m2I6","Ajini","168979","0"
"49lbKqbCI8SmJfW64OYXGZ","Ya Corazón","177666","0"
"78CE12m0ygkEbWpTSNqLOM","Por Clave Caiman","158626","1"
"3Q6DYlT649Y1tgyf5We71c","Hasrat (OST Imaginur)","238000","0"
"4dKa5ZzlGqUy3Wo0yaXKNI","Cupid","174253","0"
"5PtIgP17XrTITTrco3uDOr","People (feat. Ayra Starr & Omah Lay)","184633","1"
"3aGroTtXwkWJ7wOwKEI8Px","Who Is Your Guy? - Remix","211875","0"
"3CL2wSAoigecJkzBLJJyjs","Bezos","168437","0"
"6hVwoGjU2l2tHk9Cm1kEiZ","AVAILABU","175264","1"
"68iiyaYIX0r25EryppFIFA","Vex","166816","1"
"4KfFubXepl2rdjPXH2oNNi","YAHWEH","165733","1"
"3hn4MBWOme2k1oweg2tXak","Tobechukwu","486530","0"
"4XYpWMW1ec7GJW2Eq8UA9k","Dog Eat Dog","149052","1"
"0pprNYhVAk7SFtVLtEnyfC","Kipstraat","207437","1"
"4SBsVlE0RPcONLZePOTpS5","Wat Is Er Gebeurd","155643","0"
"5Jyy0Y81KZA16j8uX8mvle","Wie","211675","1"
"2YIsKRTXxzQXnwkabiUjf9","Je Wilde Alleen Maar Prada","173629","0"
"5pjp1jN7hitQTuSlT2jOep","Burning Daylight","184000","0"
"52sslOeLB56fIzXjXSjArC","Pesos","210000","1"
"6ziqWx82jgkQYhyIALoraH","Transmission - Joris Voorn Remix","224274","0"
"1sEYjmfPxDMS0tRxEqbWTy","Seriøs (feat. Amara)","156774","1"
"3dqO8BBh0wWxW5OCVRaaHG","Dumme Kids","126479","1"
"7y3ezRhAx4dtgmNpEGeMDA","Parents","164629","0"
"3RCG0v2Z1sDvZLYdFtAPbQ","Hald deg fast","201178","0"
"6MNo0OPFoQj37OV5EnOcPX","MVH","172973","0"
"1GFZP2cT6C7nGmRzfX7VEY","Rom & Cola","132931","0"
"0yFecWYbAQnY8DJlHjp1K5","Easier","157655","0"
"5ZzaQW3InamKZ0KdJVQ1GO","Sugar Sweet","169839","0"
"0vkBHNhIxjU3vFn0BID2hS","ALDRI","120000","0"
"0CzVygOVmW2rWPfCaVYpwU","Pyton 2023 (Vet du vil ha meg)","187419","1"
"2KTFknhFSVGnMQuzg6XhAg","Tierra De Pablito","152002","1"
"7g0PwcVq4qNuum1ex9OO0N","Elevate","218650","1"
"47OFMuRu5lzJHRbtEXPBbs","Uhaw (Tayong Lahat)","241185","0"
"4jcdirDqlZ9rDAXwzzeeFQ","Ijazat","258000","0"
"5zHaIvcanpq4U1ygGWyEyz","Na jedna karte","165212","1"
"1sQqDjbK3WcL0YCWb5t8jt","magister sztuki","129600","1"
"33HgPbip48TE0sFcWtqX8u","Deszcz","238021","1"
"2XxNDVlXUbv4FuF3jbPkLt","płomień","225600","0"
"6ins5at6n9LlWkOKvTGLBl","Guten Tag","179548","1"
"22o19vipV7Ys18DrKToQRM","Podpalmy to","240384","0"
"6x83W3Qa1IWKvZ8F1KSHeW","Mateusz Jordan","126234","1"
"3xxjYOFR1y7By2wNDS51XV","Solo","154710","0"
"2Vvb9PCb8Sg6nwjvzb0Kwo","Lipsa Ta","196535","0"
"30ez5ibqjbK1AySCZBFKax","Neiubita ta","169700","0"
"0q4cRAFdKFnZH36F0ed5Xs","Cali Cartel","130909","1"
"3FnLoU8jUVfrEcM5v0xWp3","DĂ-I ȚIGANCA 2","138192","1"
"5QfTd25qZ0lCIUC4zMWWUq","Seara De Seara","173913","0"
"6fazW2YcCSwJRdkoWls1FB","Brazilian Phonk Mano","84576","0"
"5D2WASS9vNVkvOBvKlaCLF","تركي عبدالله - سبحانه مغير الاحوال","267094","0"
"5eRUK0x3XJSbrk57aET9aX","Da Elly 7sal - دا اللي حصل","252488","0"
"11dvt39aUJjx3jPK47HWK1","Långt Hemifrån","166415","1"
"0MGC7gE67o7QluGjtMGLtA","One Day","175000","0"
"5nVkBEk1qYgkFOEk2kLuMW","Pistoler Poesi och Sex","139415","1"
"29f6emBNZc0WueYCU0Me2O","Ingen Annan","128332","1"
"0DEpDFlJZmU0mdOu8LKTzd","Turbo S","101559","1"
"3Kw7zkALCVxY4wmlnh2IWC","Cupid - Twin Ver.","174253","0"
"4FzolvZnrZN06cZm6eFZJm","lowkey","165697","1"
"27UgluumVKP9PPgwjEFCj2","TOKYO SKIT","83220","1"
"48ulZfaDEW01GoFcPTG0Qw","o čom?","189004","1"
"094177WEnWXOoc1SucyDXL","east side sound","135233","1"
"66OcNU9Q6yQMbeAo8ioyLQ","za nami","176100","1"
"5OaXaynJZgklXEwzhouey5","กลิ่นดอกไม้","232750","0"
"1Hq0vUl2GSahKlqVHJejKW","ชัดเจน (Complicated)","237931","0"
"3x8hqraew3LLsZENdhGv3P","MERVE - Masada Chivas","159112","1"
"5Ll8YoELGiZ3jeoaY3TABg","gözlerindeki ay","189333","0"
"1fN2vfoCaDR1CkGsTAn6aT","敦化南路 (Revisit)","246700","0"
"66Xj2OpnDALdW0G509b9yY","Погляд","176727","0"
"2sQTrJjYcxJIHUOHVwCkh9","RAGDOLL","122322","1"
"09UUDUFaudMcUkocm2iqR8","Money On Me","175158","0"
"5sUjBX08aJ1XdMw7p2SXgq","Had It","199108","0"
"3uKJ1sSJXGLCMItH0YNPkh","Outlook","193712","0"
"3K4vutqVlY3eINQWb6jSJF","Tu Recuerdo","209203","0"
"1dJhW3HRdLnySFEUhf6VRh","MORNING","123525","0"
"7mMmRGHCrxF8T3opGtrpHh","Ven Mami","171818","0"
"1Iy4dJWborISHY9FHWGKPD","Binikini","183048","0"
"44FzVABpR2cciquTqADA0D","Lisa","159306","1"
"7wj9sGlHGTMQ28liyi48hz","nếu lúc đó","264000","0"
"3YctJXK6kznnWl68TnYobN","Anh Đã Ổn Hơn","194005","0"
"28bxbqNcAuNxYDZYet6eZ7","Chỉ Một Đêm Nữa Thôi","141760","1"
"7kpNUrBDYDoX6QKGzrBD1R","Thôi Em Đừng Đi","173397","0"
"33SYx5viijwLGMqfl50FKI","Badtrip","158559","1"
"6GUGn0yUS6PvyYIXOoaT4j","Ai Mới Là Kẻ Xấu Xa","192768","1"
"2X2mIfNW5ZtLmVgpm9rgUX","Show Me Love","154917","1"
"38MI5LpTajiO3A0DQGcCmu","Suit & Tie","238330","1"
"4HHtyJdZVuefcyRmBUcyth","Va Vào Giai Điệu Này","190303","0"
"6Aq4aOWwYShupneZy71zE4","Tối Nay Ta Đi Đâu Nhờ","104698","1"
"2ZJTmYNOA8k21yUtLXJG57","ưng quá chừng","81951","0"
"0vkExWiBJSrfWnlMC7x48b","Không Yêu Xin Đừng Nói - Piano Version","244218","0"
"7EaPodlfG3tbhshy7MKzTL","Thờ Er","98325","1"
"0Pf2hR940vgS9iVk4CriZX","Trên Những Đám Mây","235411","0"
"29cUOvKfTmx9SFDC73QHv5","Cuốn Cho Anh Một Điếu Nữa Đi","185669","1"
"7wbmqIBInLWmuDJGnKVU1i","EVERYDAY iParty Waya Waya (feat. Dr Peppa, Lady Du, ShaunMusiQ, Ftears & Mellow & Sleazy)","319280","0"
"7wcjeveluiW5djtxLCxNSx","Thath'Indawo (Live)","475664","0"
"2m1rSnIazzgbksxAiS4gpk","Ring Ring Ring","347929","0"
"5U6zQqXCVZokE7UH4kdAB1","Mohigan Sun","427160","0"
"4C5UmqOFhCYFAQ1FbBYPvg","Bheba - To Myztro & Mellow And Sleazy","268355","0"
"7ysPQRXwZsvgAjzWQ0KvsM","SOHLANGANA","395677","0"
"4W4fNrZYkobj539TOWsLO2","Die For You (with Ariana Grande) - Remix","232857","0"
"04CqLjewJiSAqM210vZAmT","River","162973","0"
"6Vp8EcHAHjC9u7Qnsn2kob","Te Escapas De Mis Brazos (Remix)","217826","0"
"5lR23GryHOflIeSkJ0zGnW","NO voy a llorar :')","178874","0"
"7FwSZyO5ynlN0OJGVOjE6k","El Bolero","206146","0"
"1cfRQnbM4Cf0xEt3mx2cQ6","AMG","134397","0"
"5qDzKUTHCUiKhewBa9STsE","Auf die Party","164199","1"
"5YbW5cwfwhjPPyIOZ0I92z","Zangar Zangar","179000","1"
"3q9PVufz68TRvOao25IMNk","MOTTO","217271","0"
"5npUWsfEl4R2UOvPDlRjjZ","Wenn ich will","144072","0"
"3AAY8YicetRPlDAkibHLiS","Jaded","185933","1"
"5eTaQYBE1yrActixMAeLcZ","Miracle (with Ellie Goulding)","186496","0"
"3d7vLNeOXnzdBwUGbqklPE","Ciao","216333","1"
"4wZLuEJNzXR0gnVR5gA7Yy","La Pègre","148986","1"
"4mS68vGYPOy6UeBGMbRebd","Baby","178735","0"
"6gnbz54mNEfB82Tl9pv5Z1","Tú Y Tú","216666","0"
